X1,Y1,Z1,X2,Y2,Z2
1724.938599,1164.488892,328.919586,1666.5,1152,322.5
1666.5,1152,322.5,1704,1089,330
1704,1089,330,1749,1048.5,330
1749,1048.5,330,1783.5,1038,318.75
1783.5,1038,318.75,1809,1056,285
1809,1056,285,1810.5,1060.5,273.75
1810.5,1060.5,273.75,1834.5,1035,258.75
1834.5,1035,258.75,1813.756958,1018.700073,266.768066
1813.756958,1018.700073,266.768066,1844.810547,963.931152,269.757599
1844.810547,963.931152,269.757599,1842,946.5,247.5
1834.5,1035,258.75,1915.5,997.5,243.75
1915.5,997.5,243.75,1933.5,976.5,210
1915.5,997.5,243.75,1941,993,277.5
1941,993,277.5,1966.5,909,273.75
1941,993,277.5,1984.5,1008,296.25
1984.5,1008,296.25,1989,1003.5,288.75
1989,1003.5,288.75,2013,1009.5,258.75
2013,1009.5,258.75,2025,1011,247.5
2025,1011,247.5,2046,1000.5,225
2025,1011,247.5,2041.5,997.5,247.5
2013,1009.5,258.75,1957.5,1056,251.25
1957.5,1056,251.25,1938,1084.5,228.75
1938,1084.5,228.75,1941,1083,217.5
1941,1083,217.5,1900.5,1099.5,176.25
1900.5,1099.5,176.25,1893,1071,150
1893,1071,150,1903.5,1057.5,127.5
1903.5,1057.5,127.5,1870.5,1042.5,108.75
1903.5,1057.5,127.5,1984.5,1065,116.25
1893,1071,150,1878,1075.5,161.25
1900.5,1099.5,176.25,1891.5,1102.5,168.75
1891.5,1102.5,168.75,1893,1123.5,135
1891.5,1102.5,168.75,1887,1113,183.75
1887,1113,183.75,1863,1107,168.75
1863,1107,168.75,1845,1084.5,191.25
1845,1084.5,191.25,1795.5,1129.5,172.5
1795.5,1129.5,172.5,1770,1125,142.5
1795.5,1129.5,172.5,1797,1144.5,157.5
1795.5,1129.5,172.5,1792.5,1110,225
1792.5,1110,225,1801.5,1069.5,262.5
1801.5,1069.5,262.5,1786.5,1063.5,273.75
1786.5,1063.5,273.75,1759.5,982.5,243.75
1759.5,982.5,243.75,1719,970.5,236.25
1759.5,982.5,243.75,1792.5,937.5,247.5
1792.5,937.5,247.5,1717.5,909,285
1792.5,937.5,247.5,1819.5,943.5,247.5
1819.5,943.5,247.5,1827,940.5,228.75
1819.5,943.5,247.5,1827,940.5,228.75
1786.5,1063.5,273.75,1809,1056,285
1801.5,1069.5,262.5,1810.5,1060.5,273.75
1792.5,1110,225,1773,1123.5,243.75
1773,1123.5,243.75,1729.5,1113,243.75
1773,1123.5,243.75,1780.5,1135.5,255
1780.5,1135.5,255,1773,1123.5,243.75
1780.5,1135.5,255,1780.5,1173,251.25
1780.5,1135.5,255,1830,1137,266.25
1830,1137,266.25,1882.5,1102.5,266.25
1882.5,1102.5,266.25,1932,1089,232.5
1932,1089,232.5,1938,1108.5,228.75
1938,1108.5,228.75,1946.018433,1107.593872,165.92392
1946.018433,1107.593872,165.92392,1902,1129.5,142.5
1938,1108.5,228.75,1892.638062,1123.488525,239.211594
1892.638062,1123.488525,239.211594,1819.35437,1175.897095,199.361847
1819.35437,1175.897095,199.361847,1795.5,1129.5,172.5
1882.5,1102.5,266.25,1881.746826,1114.867188,298.368896
1881.746826,1114.867188,298.368896,1828.5,1123.5,315
1828.5,1123.5,315,1803,1092,300
1803,1092,300,1797,1080,315
1797,1080,315,1812,1060.5,303.75
1812,1060.5,303.75,1809,1056,285
1812,1060.5,303.75,1821,1054.5,318.75
1821,1054.5,318.75,1859.976562,1039.805542,300
1859.976562,1039.805542,300,1924.282715,1060.367432,300.163269
1924.282715,1060.367432,300.163269,1956,1035,337.5
1956,1035,337.5,1969.5,1023,330
1969.5,1023,330,1984.5,1008,296.25
1969.5,1023,330,1967.574341,997.579041,371.360291
1967.574341,997.579041,371.360291,1945.5,961.5,375
1945.5,961.5,375,1936.5,955.5,367.5
1936.5,955.5,367.5,1944,952.5,348.75
1944,952.5,348.75,1942.5,942,330
1942.5,942,330,1936.5,943.5,326.25
1936.5,943.5,326.25,1902.677612,973.556152,343.881042
1902.677612,973.556152,343.881042,1846.5,939,360
1846.5,939,360,1854,930,360
1854,930,360,1870.5,909,337.5
1870.5,909,337.5,1878,910.5,333.75
1878,910.5,333.75,1890,919.5,307.5
1878,910.5,333.75,1914,927,341.25
1914,927,341.25,1936.5,943.5,326.25
1914,927,341.25,1911,945,356.25
1911,945,356.25,1912.5,940.5,386.25
1912.5,940.5,386.25,1914,955.5,378.75
1914,955.5,378.75,1920,952.5,367.5
1920,952.5,367.5,1911,945,356.25
1920,952.5,367.5,1936.5,955.5,367.5
1914,955.5,378.75,1893,1003.5,375
1893,1003.5,375,1890,1024.5,360
1890,1024.5,360,1822.5,1054.5,333.75
1822.5,1054.5,333.75,1821,1054.5,318.75
1822.5,1054.5,333.75,1815,1021.5,330
1815,1021.5,330,1783.5,1038,318.75
1890,1024.5,360,1900.5,1032,367.5
1900.5,1032,367.5,1956,1035,337.5
1900.5,1032,367.5,1911,1029,397.5
1911,1029,397.5,1918.5,1030.5,401.25
1918.5,1030.5,401.25,1948.001221,1066.513672,370.323303
1948.001221,1066.513672,370.323303,1941,1080,401.25
1941,1080,401.25,1905,1101,420
1905,1101,420,1882.5,1116,416.25
1882.5,1116,416.25,1893,1119,397.5
1893,1119,397.5,1863,1119,371.25
1863,1119,371.25,1816.5,1146,345
1816.5,1146,345,1828.5,1123.5,315
1816.5,1146,345,1779,1149,363.75
1779,1149,363.75,1777.5,1141.5,378.75
1777.5,1141.5,378.75,1744.5,1099.5,401.25
1744.5,1099.5,401.25,1738.5,1093.5,408.75
1738.5,1093.5,408.75,1728,1081.5,412.5
1728,1081.5,412.5,1707,1110,435
1707,1110,435,1713,1102.5,446.25
1713,1102.5,446.25,1657.5,1101,450
1657.5,1101,450,1661.602173,1173.873657,446.25
1661.602173,1173.873657,446.25,1624.718018,1216.793213,450
1624.718018,1216.793213,450,1702.439575,1275.071533,450
1702.439575,1275.071533,450,1690.5,1339.5,450
1690.5,1339.5,450,1689,1350,435
1689,1350,435,1689,1345.5,420
1689,1345.5,420,1726.5,1303.5,405
1726.5,1303.5,405,1639.5,1267.5,435
1639.5,1267.5,435,1606.5,1255.5,423.75
1606.5,1255.5,423.75,1555.76123,1150.34436,405.058167
1555.76123,1150.34436,405.058167,1576.5,1132.5,431.25
1576.5,1132.5,431.25,1590,1104,431.25
1590,1104,431.25,1623,1110,435
1623,1110,435,1602,1090.5,465
1602,1090.5,465,1593,1089,446.25
1593,1089,446.25,1590,1104,431.25
1593,1089,446.25,1614,1027.5,465
1614,1027.5,465,1641,939,476.25
1641,939,476.25,1635,888,476.25
1635,888,476.25,1636.5,831,480
1635,888,476.25,1690.5,867,480
1690.5,867,480,1698,966,450
1698,966,450,1686,976.5,438.75
1686,976.5,438.75,1692,982.5,435
1692,982.5,435,1680,993,435
1680,993,435,1658.786133,1024.193604,434.973053
1658.786133,1024.193604,434.973053,1632,1008,412.5
1632,1008,412.5,1675.5,1041,405
1675.5,1041,405,1682.041504,983.45636,407.200562
1682.041504,983.45636,407.200562,1680,975,435
1680,975,435,1678.098755,942.106506,408.457428
1678.098755,942.106506,408.457428,1705.5,943.5,405
1705.5,943.5,405,1702.5,972,367.5
1702.5,972,367.5,1689,979.5,367.5
1689,979.5,367.5,1684.5,987,330
1684.5,987,330,1687.5,982.5,318.75
1687.5,982.5,318.75,1684.661377,1007.666382,299.660828
1684.661377,1007.666382,299.660828,1639.5,1011,270
1639.5,1011,270,1638,1006.5,255
1638,1006.5,255,1645.5,1005,236.25
1638,1006.5,255,1599.143188,945.736023,255
1599.143188,945.736023,255,1630.5,900,255
1630.5,900,255,1617,918,221.25
1630.5,900,255,1653,871.5,240
1653,871.5,240,1630.5,844.5,247.5
1630.5,844.5,247.5,1629,895.5,266.25
1629,895.5,266.25,1630.5,900,255
1629,895.5,266.25,1632,919.5,288.75
1632,919.5,288.75,1527,904.5,285
1632,919.5,288.75,1641,925.5,296.25
1641,925.5,296.25,1662,894,307.5
1662,894,307.5,1656,802.5,330
1656,802.5,330,1651.5,796.5,330
1651.5,796.5,330,1650,775.5,318.75
1650,775.5,318.75,1647,768,311.25
1647,768,311.25,1642.5,790.5,266.25
1647,768,311.25,1666.5,750,288.75
1666.5,750,288.75,1666.5,736.5,281.25
1666.5,750,288.75,1678.5,775.5,300
1678.5,775.5,300,1668,784.5,315
1668,784.5,315,1686,796.5,281.25
1668,784.5,315,1650,775.5,318.75
1647,768,311.25,1624.5,741,341.25
1624.5,741,341.25,1627.5,736.5,345
1627.5,736.5,345,1647,724.5,341.25
1647,724.5,341.25,1650,720,341.25
1650,720,341.25,1648.5,709.5,330
1648.5,709.5,330,1566,679.5,322.5
1566,679.5,322.5,1567.5,664.5,292.5
1566,679.5,322.5,1566,652.5,303.75
1566,679.5,322.5,1536,696,315
1566,679.5,322.5,1564.5,681,341.25
1564.5,681,341.25,1625.949341,646.84375,344.57428
1625.949341,646.84375,344.57428,1639.5,600,311.25
1564.5,681,341.25,1557,690,348.75
1557,690,348.75,1531.5,730.5,345
1531.5,730.5,345,1525.5,735,330
1525.5,735,330,1528.5,735,311.25
1525.5,735,330,1521,753,345
1521,753,345,1497,756,322.5
1497,756,322.5,1498.5,733.5,288.75
1497,756,322.5,1455.967285,790.597839,301.290771
1455.967285,790.597839,301.290771,1459.5,825,307.5
1459.5,825,307.5,1395,813,285
1459.5,825,307.5,1419,790.5,352.5
1419,790.5,352.5,1411.5,778.5,352.5
1411.5,778.5,352.5,1477.5,736.5,333.75
1477.5,736.5,333.75,1497,756,322.5
1477.5,736.5,333.75,1476,718.5,337.5
1476,718.5,337.5,1495.5,670.5,330
1476,718.5,337.5,1527,657,363.75
1527,657,363.75,1525.5,633,375
1525.5,633,375,1474.5,631.5,375
1474.5,631.5,375,1438.5,639,363.75
1474.5,631.5,375,1464,673.5,401.25
1464,673.5,401.25,1434,681,363.75
1434,681,363.75,1438.5,681,348.75
1438.5,681,348.75,1440,670.5,330
1440,670.5,330,1407,672,311.25
1440,670.5,330,1450.5,661.5,326.25
1450.5,661.5,326.25,1444.5,652.5,303.75
1450.5,661.5,326.25,1462.5,661.5,318.75
1462.5,661.5,318.75,1452,664.5,300
1462.5,661.5,318.75,1468.5,658.5,322.5
1468.5,658.5,322.5,1482,657,318.75
1468.5,658.5,322.5,1453.5,633,341.25
1438.5,681,348.75,1410,691.5,367.5
1410,691.5,367.5,1422,685.5,363.75
1422,685.5,363.75,1430.087036,708.493164,389.850281
1430.087036,708.493164,389.850281,1470,798,375
1470,798,375,1426.5,799.5,356.25
1426.5,799.5,356.25,1414.5,811.5,348.75
1414.5,811.5,348.75,1452,864,348.75
1452,864,348.75,1461,870,341.25
1461,870,341.25,1479,946.5,315
1479,946.5,315,1474.5,951,292.5
1479,946.5,315,1426.5,1005,307.5
1426.5,1005,307.5,1446,999,300
1446,999,300,1464,1024.5,288.75
1464,1024.5,288.75,1417.870972,1042.140747,240.207733
1417.870972,1042.140747,240.207733,1444.366089,1021.624268,239.997498
1444.366089,1021.624268,239.997498,1419,973.5,236.25
1464,1024.5,288.75,1471.5,1032,292.5
1471.5,1032,292.5,1467,1051.5,303.75
1467,1051.5,303.75,1425.626831,1042.945312,300.070526
1425.626831,1042.945312,300.070526,1426.5,1005,307.5
1467,1051.5,303.75,1473,1053,318.75
1473,1053,318.75,1482,1015.5,341.25
1482,1015.5,341.25,1498.5,996,337.5
1498.5,996,337.5,1542,985.5,330
1542,985.5,330,1557,994.5,318.75
1557,994.5,318.75,1510.5,1044,300
1510.5,1044,300,1524,1047,288.75
1524,1047,288.75,1530,1045.5,273.75
1530,1045.5,273.75,1518,1005,236.25
1518,1005,236.25,1512,1009.5,225
1512,1009.5,225,1464,1039.5,198.75
1512,1009.5,225,1501.5,996,210
1501.5,996,210,1503,1003.5,191.25
1501.5,996,210,1479,892.5,217.5
1518,1005,236.25,1549.5,979.5,251.25
1549.5,979.5,251.25,1569,954,232.5
1569,954,232.5,1515.000854,950.464294,207.145233
1515.000854,950.464294,207.145233,1546.5,907.5,198.75
1546.5,907.5,198.75,1542,903,198.75
1542,903,198.75,1501.5,895.5,165
1546.5,907.5,198.75,1542,903,198.75
1569,954,232.5,1579.5,964.5,213.75
1579.5,964.5,213.75,1573.5,970.5,161.25
1579.5,964.5,213.75,1588.5,961.5,191.25
1549.5,979.5,251.25,1593,1017,262.5
1593,1017,262.5,1611,1045.5,255
1593,1017,262.5,1609.809326,1006.494751,284.304626
1609.809326,1006.494751,284.304626,1639.5,1011,270
1530,1045.5,273.75,1539,1074,258.75
1539,1074,258.75,1545,1083,232.5
1539,1074,258.75,1509,1158,236.25
1524,1047,288.75,1567.5,1056,300
1567.5,1056,300,1576.5,1045.5,303.75
1576.5,1045.5,303.75,1594.5,1035,303.75
1594.5,1035,303.75,1618.5,1047,322.5
1618.5,1047,322.5,1593,1039.5,318.75
1593,1039.5,318.75,1594.5,1035,303.75
1593,1039.5,318.75,1585.5,1051.5,311.25
1585.5,1051.5,311.25,1567.5,1056,300
1585.5,1051.5,311.25,1576.5,1045.5,303.75
1593,1039.5,318.75,1584,1032,330
1584,1032,330,1557,994.5,318.75
1584,1032,330,1612.5,969,333.75
1612.5,969,333.75,1608,958.5,318.75
1608,958.5,318.75,1579.5,964.5,315
1579.5,964.5,315,1545.60437,945.681885,315.011597
1545.60437,945.681885,315.011597,1560,990,311.25
1560,990,311.25,1579.5,964.5,315
1608,958.5,318.75,1612.5,955.5,318.75
1612.5,955.5,318.75,1633.5,936,315
1633.5,936,315,1641,925.5,296.25
1633.5,936,315,1638,928.5,330
1638,928.5,330,1582.900757,888.964417,344.990356
1582.900757,888.964417,344.990356,1581,841.5,356.25
1581,841.5,356.25,1557,829.5,352.5
1557,829.5,352.5,1568.175171,794.958618,336.538849
1568.175171,794.958618,336.538849,1651.5,796.5,330
1557,829.5,352.5,1489.5,888,360
1489.5,888,360,1461,870,341.25
1489.5,888,360,1498.5,894,352.5
1498.5,894,352.5,1498.5,871.5,311.25
1498.5,871.5,311.25,1504.5,853.5,281.25
1498.5,871.5,311.25,1480.5,859.5,322.5
1480.5,859.5,322.5,1459.5,825,307.5
1480.5,859.5,322.5,1461,870,341.25
1498.5,894,352.5,1564.5,955.5,367.5
1564.5,955.5,367.5,1636.5,925.5,356.25
1636.5,925.5,356.25,1642.5,928.5,341.25
1642.5,928.5,341.25,1638,928.5,330
1642.5,928.5,341.25,1639.5,933,345
1639.5,933,345,1618.5,963,337.5
1618.5,963,337.5,1612.5,955.5,318.75
1639.5,933,345,1636.5,925.5,356.25
1642.5,928.5,341.25,1722,865.5,393.75
1722,865.5,393.75,1729.171875,885.939636,389.708374
1729.171875,885.939636,389.708374,1762.5,831,401.25
1762.5,831,401.25,1764,804,412.5
1764,804,412.5,1797,790.5,408.75
1797,790.5,408.75,1800,777,390
1797,790.5,408.75,1816.5,838.5,435
1816.5,838.5,435,1873.5,910.5,420
1873.5,910.5,420,1851,921,405
1851,921,405,1848,915,386.25
1848,915,386.25,1854,930,360
1848,915,386.25,1849.5,897,386.25
1849.5,897,386.25,1778.125244,893.447083,360.861603
1778.125244,893.447083,360.861603,1779,957,378.75
1779,957,378.75,1806,964.5,363.75
1806,964.5,363.75,1813.5,964.5,360
1813.5,964.5,360,1822.5,958.5,322.5
1822.5,958.5,322.5,1843.5,939,285
1843.5,939,285,1851,930,251.25
1843.5,939,285,1806,898.5,292.5
1806,898.5,292.5,1830,874.5,333.75
1830,874.5,333.75,1851,853.5,315
1851,853.5,315,1870.5,841.5,273.75
1851,853.5,315,1873.5,874.5,292.5
1851,853.5,315,1839,835.5,307.5
1839,835.5,307.5,1806.22522,863.338562,299.815125
1806.22522,863.338562,299.815125,1797,850.5,277.5
1839,835.5,307.5,1867.5,778.5,315
1867.5,778.5,315,1953,751.5,206.25
1867.5,778.5,315,1830,781.5,307.5
1830,874.5,333.75,1852.5,879,345
1852.5,879,345,1870.5,909,337.5
1852.5,879,345,1858.5,822,393.75
1858.5,822,393.75,1804.5,832.5,382.5
1804.5,832.5,382.5,1798.5,826.5,367.5
1798.5,826.5,367.5,1800,810,333.75
1798.5,826.5,367.5,1785,831,337.5
1804.5,832.5,382.5,1788.359375,856.913635,390.248108
1788.359375,856.913635,390.248108,1762.5,831,401.25
1858.5,822,393.75,1879.5,817.5,420
1879.5,817.5,420,1924.5,765,412.5
1924.5,765,412.5,1914,775.5,435
1914,775.5,435,1900.5,825,431.25
1900.5,825,431.25,1899,835.5,420
1899,835.5,420,1914,852,416.25
1914,852,416.25,1912.5,859.5,412.5
1912.5,859.5,412.5,1905,862.5,405
1905,862.5,405,1951.5,877.5,356.25
1951.5,877.5,356.25,1933.5,931.5,390
1933.5,931.5,390,1923,930,390
1923,930,390,1912.5,940.5,386.25
1923,930,390,1924.5,895.5,405
1924.5,895.5,405,1899,873,405
1899,873,405,1849.5,897,386.25
1899,873,405,1905,862.5,405
1924.5,895.5,405,1999.5,930,408.75
1999.5,930,408.75,2027.46582,912.812805,425.097778
2027.46582,912.812805,425.097778,2025,876,401.25
2025,876,401.25,2032.872192,917.84259,383.082245
2032.872192,917.84259,383.082245,1959,949.5,337.5
1959,949.5,337.5,1950,937.5,330
1950,937.5,330,2008.5,891,345
2008.5,891,345,2056.5,934.5,337.5
2056.5,934.5,337.5,2038.5,960,326.25
2038.5,960,326.25,2034,960,322.5
2034,960,322.5,2011.5,963,266.25
2011.5,963,266.25,2059.5,933,243.75
2059.5,933,243.75,2059.5,922.5,221.25
2059.5,933,243.75,2071.5,918,240
2059.5,933,243.75,2071.5,918,240
2011.5,963,266.25,1989,1003.5,288.75
2034,960,322.5,2023.5,969,333.75
2023.5,969,333.75,2035.5,1033.5,345
2035.5,1033.5,345,2041.5,1030.5,337.5
2041.5,1030.5,337.5,2028.777222,1058.147095,336.942627
2028.777222,1058.147095,336.942627,2058,1068,326.25
2058,1068,326.25,2101.5,1027.5,255
2058,1068,326.25,2056.5,1071,330
2056.5,1071,330,2079,1110,303.75
2079,1110,303.75,2103,1113,266.25
2103,1113,266.25,1981.5,1120.5,240
1981.5,1120.5,240,1981.5,1125,225
1981.5,1120.5,240,1938,1137,281.25
1938,1137,281.25,1991.54126,1154.887817,344.774384
1991.54126,1154.887817,344.774384,2004.652588,1184.794067,268.279633
2004.652588,1184.794067,268.279633,2032.5,1177.5,236.25
2032.5,1177.5,236.25,2040.671143,1148.400757,222.618759
2040.671143,1148.400757,222.618759,2050.5,1147.5,165
2050.5,1147.5,165,2007,1152,105
2007,1152,105,2005.5,1162.5,86.25
2007,1152,105,2086.38501,1138.907471,91.98037
2086.38501,1138.907471,91.98037,2068.5,1146,135
2068.5,1146,135,2074.5,1179,116.25
2074.5,1179,116.25,2093.953369,1232.560303,92.909134
2093.953369,1232.560303,92.909134,2050.5,1243.5,30
2074.5,1179,116.25,2074.095459,1189.773193,181.880615
2074.095459,1189.773193,181.880615,2037,1182,225
2037,1182,225,2032.5,1186.5,225
2032.5,1186.5,225,2023.5,1201.5,210
2023.5,1201.5,210,2032.5,1186.5,225
2037,1182,225,2032.5,1177.5,236.25
2068.5,1146,135,2050.5,1147.5,165
1938,1137,281.25,1934.203003,1139.51123,276.256836
1938,1137,281.25,1936.5,1132.5,285
1936.5,1132.5,285,1931.51709,1134.35022,287.267761
1936.5,1132.5,285,1941,1102.5,300
1941,1102.5,300,1993.5,1078.5,322.5
1993.5,1078.5,322.5,2004.330933,1069.254883,247.816757
2004.330933,1069.254883,247.816757,1973.020142,1070.654663,198.277863
1973.020142,1070.654663,198.277863,1941,1083,217.5
1993.5,1078.5,322.5,2022,1090.5,356.25
2022,1090.5,356.25,2055.898438,1102.603394,344.999878
2055.898438,1102.603394,344.999878,2056.5,1071,330
2022,1090.5,356.25,2041.5,1129.5,367.5
2041.5,1129.5,367.5,1957.5,1147.5,367.5
1957.5,1147.5,367.5,1878.554932,1074.929932,322.810608
1878.554932,1074.929932,322.810608,1941,1102.5,300
1957.5,1147.5,367.5,2010,1207.5,352.5
2010,1207.5,352.5,2055,1183.5,318.75
2055,1183.5,318.75,2037,1192.5,288.75
2037,1192.5,288.75,2071.5,1207.5,270
2071.5,1207.5,270,2113.5,1204.5,240
2113.5,1204.5,240,2109,1210.5,228.75
2109,1210.5,228.75,2056.5,1227,225
2109,1210.5,228.75,2118,1212,236.25
2118,1212,236.25,2127,1218,232.5
2127,1218,232.5,2175.272217,1261.594482,195.163864
2175.272217,1261.594482,195.163864,2241,1297.5,213.75
2241,1297.5,213.75,2265,1284,206.25
2265,1284,206.25,2277,1287,191.25
2277,1287,191.25,2298,1237.5,161.25
2277,1287,191.25,2265,1284,206.25
2241,1297.5,213.75,2220,1300.5,240
2220,1300.5,240,2233.5,1288.5,240
2220,1300.5,240,2154,1296,247.5
2127,1218,232.5,2146.5,1251,255
2146.5,1251,255,2143.5,1269,232.5
2146.5,1251,255,2209.5,1257,277.5
2209.5,1257,277.5,2243.7771,1232.614868,242.239746
2243.7771,1232.614868,242.239746,2231.570312,1250.348267,182.701263
2231.570312,1250.348267,182.701263,2217,1227,146.25
2209.5,1257,277.5,2199,1285.5,300
2199,1285.5,300,2176.5,1293,315
2176.5,1293,315,2170.5,1275,315
2170.5,1275,315,2118,1276.5,292.5
2118,1276.5,292.5,2101.5,1281,273.75
2101.5,1281,273.75,2130,1297.5,255
2101.5,1281,273.75,2097,1284,273.75
2097,1284,273.75,2110.5,1309.5,255
2097,1284,273.75,2092.5,1288.5,277.5
2092.5,1288.5,277.5,2086.5,1312.5,266.25
2092.5,1288.5,277.5,2065.5,1315.5,273.75
2101.5,1281,273.75,2090.639648,1263.262573,299.69516
2090.639648,1263.262573,299.69516,2050.5,1233,285
2050.5,1233,285,1980,1243.5,243.75
1980,1243.5,243.75,1974,1249.5,228.75
1980,1243.5,243.75,1966.5,1240.5,240
2050.5,1233,285,2028,1203,296.25
2028,1203,296.25,1960.883301,1197.072998,284.713989
1960.883301,1197.072998,284.713989,1928.301514,1168.435669,255.120743
1928.301514,1168.435669,255.120743,1909.5,1174.5,273.75
1909.5,1174.5,273.75,1891.5,1159.5,195
1891.5,1159.5,195,1870.5,1194,127.5
1891.5,1159.5,195,1909.5,1146,180
1909.5,1174.5,273.75,1914,1186.5,296.25
1914,1186.5,296.25,1888.5,1185,303.75
1914,1186.5,296.25,1947,1249.5,341.25
1947,1249.5,341.25,1936.5,1281,303.75
1936.5,1281,303.75,1948.5,1294.5,262.5
1936.5,1281,303.75,1909.5,1258.5,307.5
1947,1249.5,341.25,1947,1243.5,363.75
1947,1243.5,363.75,1906.626587,1231.882568,358.985077
1906.626587,1231.882568,358.985077,1863,1266,345
1863,1266,345,1846.5,1308,341.25
1846.5,1308,341.25,1857,1320,341.25
1857,1320,341.25,1984.5,1311,300
1984.5,1311,300,1983,1357.5,285
1983,1357.5,285,1968,1362,285
1968,1362,285,1953,1371,281.25
1953,1371,281.25,2037,1404,277.5
2037,1404,277.5,2046,1413,258.75
2046,1413,258.75,2074.5,1408.5,236.25
2074.5,1408.5,236.25,2086.5,1420.5,213.75
2086.5,1420.5,213.75,2085,1428,210
2085,1428,210,2061,1423.5,195
2061,1423.5,195,2035.5,1474.5,168.75
2035.5,1474.5,168.75,2019,1477.5,146.25
2019,1477.5,146.25,2019,1485,135
2019,1477.5,146.25,1995,1455,142.5
2035.5,1474.5,168.75,2041.5,1491,183.75
2041.5,1491,183.75,2025,1551,172.5
2041.5,1491,183.75,2032.5,1485,191.25
2032.5,1485,191.25,2035.5,1474.5,168.75
2032.5,1485,191.25,2031,1474.5,213.75
2031,1474.5,213.75,2091,1458,221.25
2091,1458,221.25,2085,1428,210
2091,1458,221.25,2098.310791,1479.485718,257.093506
2098.310791,1479.485718,257.093506,2064,1462.5,285
2064,1462.5,285,2016,1438.5,285
2016,1438.5,285,2040,1428,258.75
2040,1428,258.75,2031,1474.5,213.75
2040,1428,258.75,2046,1413,258.75
2016,1438.5,285,2001,1443,266.25
2001,1443,266.25,1992,1441.5,266.25
1992,1441.5,266.25,1972.5,1434,240
1972.5,1434,240,1977,1444.5,213.75
1977,1444.5,213.75,1975.5,1456.5,172.5
1977,1444.5,213.75,1966.5,1468.5,202.5
1966.5,1468.5,202.5,1960.5,1470,187.5
1966.5,1468.5,202.5,1980,1519.5,210
1980,1519.5,210,1990.5,1530,206.25
1972.5,1434,240,1947,1440,255
1947,1440,255,1926,1402.5,225
1926,1402.5,225,1930.5,1398,213.75
1930.5,1398,213.75,1964.316528,1427.594116,180.438583
1964.316528,1427.594116,180.438583,2018.435669,1398.868286,164.053192
2018.435669,1398.868286,164.053192,2061,1423.5,195
1930.5,1398,213.75,1918.5,1399.5,225
1918.5,1399.5,225,1894.5,1398,228.75
1926,1402.5,225,1918.5,1399.5,225
1947,1440,255,1959,1515,247.5
1959,1515,247.5,2005.5,1515,255
2005.5,1515,255,2031,1474.5,213.75
2005.5,1515,255,2052,1542,300
2052,1542,300,2002.5,1534.5,330
2002.5,1534.5,330,1971,1519.5,345
1971,1519.5,345,1953,1498.5,311.25
1953,1498.5,311.25,1984.5,1465.5,296.25
1984.5,1465.5,296.25,1915.5,1423.5,285
1915.5,1423.5,285,1917,1362,303.75
1917,1362,303.75,1908,1371,307.5
1908,1371,307.5,1903.5,1368,300
1903.5,1368,300,1881,1369.5,285
1881,1369.5,285,1894.5,1359,303.75
1894.5,1359,303.75,1882.5,1351.5,300
1882.5,1351.5,300,1873.5,1363.5,281.25
1882.5,1351.5,300,1884,1342.5,288.75
1894.5,1359,303.75,1903.5,1368,300
1903.5,1368,300,1906.5,1378.5,318.75
1906.5,1378.5,318.75,1908,1371,307.5
1906.5,1378.5,318.75,1914,1392,322.5
1914,1392,322.5,1983,1429.5,341.25
1983,1429.5,341.25,2001,1417.5,326.25
2001,1417.5,326.25,2008.5,1414.5,311.25
2008.5,1414.5,311.25,2013,1413,307.5
2013,1413,307.5,2026.5,1423.5,300
2026.5,1423.5,300,2016,1438.5,285
2026.5,1423.5,300,2029.5,1416,300
2029.5,1416,300,2031,1399.5,292.5
2031,1399.5,292.5,2037,1404,277.5
2031,1399.5,292.5,2010,1359,326.25
2010,1359,326.25,2002.5,1362,300
2002.5,1362,300,1983,1357.5,285
2002.5,1362,300,1983,1357.5,285
2010,1359,326.25,2010,1356,330
2010,1356,330,2032.5,1362,345
2032.5,1362,345,2041.5,1360.5,341.25
2041.5,1360.5,341.25,2082,1396.5,315
2082,1396.5,315,2086.5,1372.5,281.25
