Node,X,Y,Z
9276,267.28418,1437.685791,116.33239
9277,241.5,1416,86.25
9278,235.5,1464,112.5
9279,205.5,1470,105
9280,202.5,1485,101.25
9281,178.5,1441.5,105
9282,235.5,1467,127.5
9283,190.5,1422,146.25
9284,241.5,1456.5,168.75
9285,231,1419,180
9286,207,1408.5,165
9287,226.5,1407,180
9288,243,1416,198.75
9289,265.5,1411.5,247.5
9290,262.5,1405.5,262.5
9291,249,1390.5,288.75
9292,234,1374,270
9293,263.468719,1363.182007,329.481232
9294,313.5,1344,300
9295,312,1329,311.25
9296,289.5,1287,277.5
9297,279,1291.5,277.5
9298,232.5,1317,270
9299,231,1311,300
9300,223.5,1299,300
9301,241.5,1336.5,300
9302,357,1300.5,322.5
9303,366,1302,330
9304,360,1426.5,300
9305,373.5,1416,270
9306,372,1423.5,251.25
9307,324,1440,326.25
9308,322.5,1455,311.25
9309,327,1477.5,307.5
9310,331.5,1501.5,281.25
9311,339,1509,273.75
9312,345,1530,228.75
9313,351,1528.5,176.25
9314,355.5,1522.5,202.5
9315,384,1519.5,198.75
9316,399,1551,225
9317,379.5,1554,202.5
9318,375,1566,176.25
9319,355.5,1548,217.5
9320,351,1543.5,217.5
9321,340.5,1563,195
9322,370.5,1554,225
9323,393,1576.5,243.75
9324,403.5,1588.5,251.25
9325,447,1624.5,251.25
9326,457.5,1627.5,240
9327,480,1650,221.25
9328,492,1695,168.75
9329,493.5,1728,123.75
9330,463.5,1692,105
9331,513,1755,120
9332,505.631714,1642.455322,277.791565
9333,552,1615.5,281.25
9334,559.5,1605,300
9335,558,1593,318.75
9336,571.5,1585.5,326.25
9337,559.5,1540.5,292.5
9338,565.5,1530,262.5
9339,567,1537.5,247.5
9340,513,1543.5,228.75
9341,498,1536,195
9342,496.5,1539,180
9343,457.05899,1548.085571,146.49884
9344,429.574066,1534.901001,172.187866
9345,501,1549.5,180
9346,501,1554,168.75
9347,504,1572,165
9348,445.5,1653,45
9349,465,1654.5,30
9350,418.5,1696.5,52.5
9351,402.302368,1716.82666,30.063841
9352,352.5,1663.5,30
9353,420,1689,75
9354,409.5,1671,71.25
9355,454.5,1725,71.25
9356,457.5,1749,45
9357,445.5,1767,30
9358,466.5,1770,45
9359,481.5,1731,75
9360,525,1567.5,180
9361,396,1498.5,243.75
9362,517.5,1584,255
9363,484.5,1594.5,277.5
9364,463.5,1525.5,281.25
9365,450,1519.5,311.25
9366,447,1516.5,315
9367,432.286102,1546.899292,344.160553
9368,456,1560,363.75
9369,492,1585.5,371.25
9370,535.5,1611,360
9371,543,1599,352.5
9372,474,1537.5,333.75
9373,492,1522.5,318.75
9374,507,1522.5,326.25
9375,514.5,1509,326.25
9376,520.5,1458,330
9377,534,1453.5,330
9378,540,1422,307.5
9379,526.5,1372.5,322.5
9380,495,1342.5,337.5
9381,496.5,1302,333.75
9382,493.5,1294.5,333.75
9383,472.594818,1281.065674,342.936127
9384,567,1468.5,311.25
9385,580.5,1494,285
9386,607.5,1552.5,232.5
9387,589.5,1564.5,240
9388,573,1522.5,270
9389,592.5,1431,318.75
9390,580.5,1527,360
9391,564,1518,360
9392,517.5,1486.5,375
9393,514.5,1476,375
9394,529.5,1462.5,405
9395,522,1455,408.75
9396,510,1441.5,405
9397,475.5,1437,405
9398,495,1467,480
9399,606,1417.5,450
9400,585,1410,446.25
9401,505.289551,1420.164917,450
9402,655.5,1432.5,446.25
9403,661.5,1438.5,450
9404,663,1444.5,453.75
9405,661.5,1458,468.75
9406,726.64978,1498.521606,451.218933
9407,715.5,1530,472.5
9408,651,1536,480
9409,732,1549.5,480
9410,529.5,1534.5,382.5
9411,507,1546.5,401.25
9412,475.5,1542,405
9413,469.5,1539,397.5
9414,462,1528.5,382.5
9415,457.5,1527,382.5
9416,460.5,1519.5,401.25
9417,451.5,1515,405
9418,435,1519.5,405
9419,388.5,1528.5,390
9420,400.5,1557,360
9421,403.5,1551,390
9422,436.5,1539,416.25
9423,420,1542,420
9424,466.5,1560,390
9425,454.5,1566,375
9426,430.5,1570.5,375
9427,555,1597.5,405
9428,555,1611,390
9429,547.5,1626,367.5
9430,595.5,1653,367.5
9431,612,1669.5,360
9432,591,1602,405
9433,652.098694,1611.709717,400.230316
9434,585,1594.5,408.75
9435,603,1570.5,408.75
9436,593.278503,1516.57666,404.988525
9437,646.5,1536,423.75
9438,646.5,1531.5,423.75
9439,670.5,1498.5,397.5
9440,670.5,1483.5,420
9441,681,1482,420
9442,695.672119,1544.204346,435.014526
9443,576,1515,446.25
9444,559.5,1501.5,450
9445,547.5,1491,472.5
9446,574.12561,1523.383057,479.979462
9447,598.5,1527,457.5
9448,525,1483.5,480
9449,514.5,1473,472.5
9450,511.5,1479,453.75
9451,463.5,1480.5,465
9452,448.5,1455,465
9453,381,1420.5,446.25
9454,364.5,1428,431.25
9455,450,1444.5,472.5
9456,469.5,1452,480
9457,408,1509,480
9458,540,1510.5,453.75
9459,522,1566,465
9460,486,1450.5,480
9461,519,1497,480
9462,567,1593,416.25
9463,477,1615.5,285
9464,483,1621.5,296.25
9465,482.593323,1582.595703,329.432556
9466,439.5,1576.5,307.5
9467,445.5,1596,281.25
9468,450,1603.5,273.75
9469,454.5,1609.5,262.5
9470,436.5,1573.5,311.25
9471,421.5,1557,315
9472,408,1588.5,273.75
9473,412.5,1597.5,273.75
9474,403.5,1572,300
9475,388.5,1546.5,326.25
9476,381,1536,326.25
9477,375,1581,176.25
9478,322.5,1546.5,176.25
9479,339,1543.5,146.25
9480,318,1549.5,176.25
9481,316.5,1528.5,198.75
9482,321,1555.5,176.25
9483,256.131195,1536.20874,129.089859
9484,254.409195,1495.728394,123.290741
9485,319.5,1507.5,285
9486,301.5,1431,330
9487,243,1405.5,202.5
9488,241.5,1467,176.25
9489,363,1603.5,138.75
9490,470.056519,1659.585571,123.768524
9491,518.415283,1659.503052,114.327057
9492,430.5,1606.5,221.25
9493,522,1500,221.25
9494,516,1500,206.25
9495,684,1614,480
9496,748.5,1603.5,450
9497,709.873901,1668.395386,477.410248
9498,735,1684.5,480
9499,738,1561.5,480
9500,817.5,1534.5,480
9501,984,1563,480
9502,999,1530,480
9503,976.5,1567.5,480
9504,996,1630.5,480
9505,1051.5,1671,476.25
9506,1087.5,1674,461.25
9507,1095,1651.5,446.25
9508,1089,1645.5,435
9509,1095,1636.5,435
9510,1168.264648,1684.48584,479.418549
9511,1206,1656,446.25
9512,1237.998413,1657.290771,434.953125
9513,1203,1629,420
9514,1192.5,1632,420
9515,1185,1632,416.25
9516,1176,1641,435
9517,1159.5,1623,427.5
9518,1146,1642.5,416.25
9519,1137,1650,420
9520,1109.546631,1698.99231,438.712036
9521,1137.453369,1672.732422,442.999237
9522,1167,1773,468.75
9523,1048.324585,1767.592773,479.912384
9524,979.5,1749,427.5
9525,985.5,1734,412.5
9526,976.5,1735.5,416.25
9527,967.5,1755,435
9528,1173,1771.5,457.5
9529,1170,1774.5,438.75
9530,1144.5,1773,435
9531,1194,1771.5,450
9532,1255.5,1599,457.5
9533,886.5,1659,465
9534,906.555176,1638.779785,469.033478
9535,889.5,1618.5,435
9536,852,1611,442.5
9537,834,1573.5,431.25
9538,831,1642.5,465
9539,814.5,1668,480
9540,1389,1588.5,480
9541,1395,1603.5,480
9542,1312.5,1719,480
9543,1321.5,1762.5,480
9544,1519.5,1695,435
9545,1386,1641,382.5
9546,1421.971924,1616.082275,388.984039
9547,1380,1624.5,375
9548,1374,1614,382.5
9549,1278,1698,382.5
9550,1285.5,1693.5,341.25
9551,1290,1686,322.5
9552,1284,1668,330
9553,1311,1672.5,326.25
9554,1306.5,1684.5,345
9555,1260,1699.5,382.5
9556,1278,1668,405
9557,1239.21228,1600.59021,405
9558,793.5,1464,386.25
9559,1282.551636,1359.241455,435
9560,1318.5,1383,431.25
9561,1240.5,1482,480
9562,1284,1489.5,363.75
9563,1251.330444,1448.114136,375
9564,1317.483032,1370.872437,375
9565,1236,1300.5,375
9566,1438.5,1453.5,480
9567,1528.5,1563,468.75
9568,1551,1582.5,480
9569,1579.689575,1390.480835,409.114166
9570,1590,1456.5,423.75
9571,1636.5,1473,408.75
9572,1584,1462.5,423.75
9573,1554,1482,431.25
9574,1630.5,1557,480
9575,1620,1549.5,480
9576,1645.5,1633.5,480
9577,1818,1408.5,468.75
9578,1831.5,1417.5,480
9579,1947,1414.5,435
9580,1960.5,1347,472.5
9581,1999.5,1285.5,465
9582,1980,1347,480
9583,1987.5,1417.5,397.5
9584,1920,1474.5,420
9585,1860,1503,405
9586,1752,1585.5,408.75
9587,1761,1593,416.25
9588,1890,1047,431.25
9589,1906.5,1057.5,480
9590,1791,1014,480
9591,1852.5,922.5,453.75
9592,1803,867,457.5
9593,1803,861,476.25
9594,1819.5,856.5,480
9595,1912.5,898.5,457.5
9596,1933.154907,875.898621,425.327332
9597,1909.5,891,472.5
9598,1884,820.5,468.75
9599,1885.5,822,431.25
9600,1888.5,823.5,427.5
9601,1876.5,810,468.75
9602,1891.5,753,480
9603,1843.5,775.5,457.5
9604,1852.5,765,420
9605,1866,756,420
9606,1873.5,754.5,420
9607,1884,751.5,420
9608,1905,733.5,435
9609,1914,738,435
9610,1959,730.5,423.75
9611,1960.5,720,405
9612,1954.5,717,393.75
9613,1954.5,738,386.25
9614,2007.719116,810.738464,371.250275
9615,1893,742.5,378.75
9616,1980,711,405
9617,1989,693,405
9618,2017.5,757.5,408.75
9619,1923,760.5,450
9620,1947,790.5,465
9621,2031,852,435
9622,2002.5,862.5,420
9623,2007,867,412.5
9624,1977,843,405
9625,1995,808.5,322.5
9626,2005.5,790.5,303.75
9627,2017.5,778.5,307.5
9628,1973.200195,751.660583,329.92926
9629,1963.5,838.5,420
9630,2038.5,853.5,435
9631,1942.5,793.5,476.25
9632,1966.5,871.5,468.75
9633,2008.144653,930.365295,479.982941
9634,2044.5,940.5,450
9635,1975.5,940.5,420
9636,2064,952.5,450
9637,2089.240967,992.568726,435.028778
9638,2140.5,967.5,401.25
9639,2052,975,480
9640,1933.5,859.5,480
9641,1888.5,763.5,435
9642,1738.5,696,465
9643,1735.5,684,480
9644,1729.5,682.5,480
9645,1689,672,472.5
9646,1675.5,685.5,468.75
9647,1672.5,703.5,476.25
9648,1632,645,468.75
9649,1591.5,646.5,450
9650,1571.502686,599.3349,450
9651,1528.827271,649.739014,450
9652,1480.5,612,476.25
9653,1450.5,613.5,465
9654,1434,604.5,476.25
9655,1573.5,604.5,480
9656,1702.5,600,468.75
9657,1751.946167,625.573486,450.064575
9658,1701,594,468.75
9659,1720.5,583.5,435
9660,1707,579,423.75
9661,1704,583.5,416.25
9662,1715.129761,586.88739,390.493561
9663,1750.5,516,375
9664,1660.5,487.5,382.5
9665,1653,433.5,371.25
9666,1642.5,429,348.75
9667,1657.5,414,330
9668,1629,400.5,341.25
9669,1620,420,363.75
9670,1629,430.5,348.75
9671,1638,430.5,348.75
9672,1659,429,363.75
9673,1668,405,341.25
9674,1668,408,337.5
9675,1632,385.5,341.25
9676,1656,345,311.25
9677,1665,298.5,285
9678,1621.5,445.5,382.5
9679,1614,445.5,378.75
9680,1606.5,429,382.5
9681,1584,423,378.75
9682,1692,490.5,405
9683,1675.76123,515.882874,419.588745
9684,1645.5,505.5,416.25
9685,1632,501,420
9686,1609.5,504,408.75
9687,1596,513,408.75
9688,1606.5,517.5,416.25
9689,1617,514.5,420
9690,1606.5,532.5,438.75
9691,1596,525,457.5
9692,1659,568.5,476.25
9693,1693.5,589.5,472.5
9694,1617,529.5,446.25
9695,1629,529.5,450
9696,1720.5,502.5,405
9697,1647,624,408.75
9698,1645.5,621,401.25
9699,1641,619.5,397.5
9700,1648.234497,685.179199,405.001923
9701,1807.5,624,450
9702,1828.5,633,423.75
9703,1824,670.5,480
9704,1774.5,691.5,480
9705,1894.5,898.5,480
9706,1875,987,465
9707,1887,988.5,476.25
9708,1878,991.5,465
9709,1851,906,480
9710,1972.5,1254,480
9711,2130,1092,405
9712,2199,930,307.5
9713,2206.5,880.5,285
9714,2227.5,922.5,288.75
9715,2245.006348,894.810974,213.839401
9716,2109,1356,356.25
9717,2066.621094,1326.087402,366.9375
9718,2118,1366.5,356.25
9719,2095.5,1392,360
9720,2017.5,1387.5,367.5
9721,2014.5,1386,375
9722,2007,1384.5,375
9723,2037,1479,345
9724,2025,1506,345
9725,2022,1468.5,375
9726,2013,1459.5,363.75
9727,2016,1461,348.75
9728,1996.5,1522.5,375
9729,1968,1531.5,356.25
9730,1965,1525.5,356.25
9731,2002.5,1528.5,375
9732,2094,1552.5,330
9733,2146.5,1522.5,330
9734,1830,1383,337.5
9735,1828.5,1399.5,337.5
9736,1908,1315.5,367.5
9737,1879.5,1317,356.25
9738,1993.5,1252.5,390
9739,1821,1336.5,300
9740,1667.881958,1235.420654,360.000122
9741,1641,1197,371.25
9742,1454.989746,1281.72937,372.263763
9743,1531.5,1177.5,480
9744,1471.5,1105.5,457.5
9745,1428,1125,457.5
9746,1405.5,1125,450
9747,1462.990967,1153.877686,473.968567
9748,1455,1218,480
9749,1471.374756,1003.410828,450
9750,1428,967.5,453.75
9751,1428,952.5,461.25
9752,1431,937.5,461.25
9753,1473,919.5,472.5
9754,1471.5,855,465
9755,1476,852,457.5
9756,1467,838.5,435
9757,1462.713501,863.785828,405.21402
9758,1361.020752,884.022644,389.974457
9759,1530,832.5,480
9760,1446,807,480
9761,1458,921,480
9762,1414.5,945,476.25
9763,1368.50061,960.270264,479.999695
9764,1344,936,472.5
9765,1317,931.5,480
9766,1417.5,1050,480
9767,1418.685181,1007.366211,479.999847
9768,1354.108765,1002.348633,450.313507
9769,1426.5,1068,480
9770,1296,888,480
9771,1311,1032,416.25
9772,1317,841.5,431.25
9773,1357.5,760.5,468.75
9774,1396.660645,765.657288,479.999908
9775,1419,735,465
9776,1347,736.5,480
9777,1585.5,757.5,480
9778,1756.5,777,480
9779,1729.5,862.5,465
9780,1719,861,461.25
9781,1682.725342,833.383179,450
9782,1753.5,846,480
9783,1771.5,847.5,480
9784,1335,684,431.25
9785,1330.5,685.5,427.5
9786,1333.5,675,480
9787,1204.053345,883.833374,465
9788,1188,916.5,480
9789,1023,909,450
9790,1044,996,408.75
9791,1101,979.5,420
9792,1243.5,1030.5,405
9793,1257,858,352.5
9794,1191,864,318.75
9795,1128,873,315
9796,1119,882,318.75
9797,1195.5,883.5,326.25
9798,1231.5,915,330
9799,1029,703.5,435
9800,1033.5,675,408.75
9801,986.42395,676.754517,435
9802,813,817.5,453.75
9803,741,838.5,465
9804,733.5,799.5,480
9805,727.5,858,472.5
9806,706.5,882,461.25
9807,780.907471,889.193298,419.999695
9808,681,898.5,465
9809,706.5,952.5,442.5
9810,595.5,922.5,480
9811,771,877.5,480
9812,822,742.5,461.25
9813,835.5,684,480
9814,828,670.5,457.5
9815,823.5,667.5,450
9816,823.5,663,438.75
9817,873,637.5,450
9818,862.49707,685.800232,394.488159
9819,874.5,627,472.5
9820,877.5,588,461.25
9821,883.5,597,431.25
9822,881.855469,602.879517,427.56955
9823,858,544.5,480
9824,928.5,648,465
9825,942,636,465
9826,949.5,624,476.25
9827,1045.5,577.5,480
9828,846,628.5,480
9829,735,786,438.75
9830,703.5,738,480
9831,964.5,1126.5,371.25
9832,972,1125,371.25
9833,750.283203,1207.784546,418.306
9834,780,1273.5,420
9835,604.721863,1234.68689,480
9836,565.5,1254,480
9837,574.5,1290,480
9838,607.86554,1337.23584,416.25
9839,565.5,1329,480
9840,375.56427,1359.494507,449.155975
9841,330,1369.5,465
9842,406.5,1102.5,480
9843,748.5,1351.5,480
9844,864,1300.5,375
9845,912.393433,1355.765503,370.992157
9846,625.5,1351.5,318.75
9847,625.5,1321.5,292.5
9848,595.414978,1359.858154,334.417267
9849,729,1659,390
9850,982.5,1786.5,330
9851,993,1777.5,311.25
9852,1000.5,1833,345
9853,942,1537.5,360
9854,957,1509,363.75
9855,957,1498.5,356.25
9856,946.5,1567.5,363.75
9857,1003.585815,1594.878174,285
9858,966,1578,303.75
9859,934.5,1557,307.5
9860,929.868042,1529.78772,329.616699
9861,889.5,1494,307.5
9862,850.5,1509,311.25
9863,789.897217,1563.133179,329.462952
9864,1000.5,1882.5,195
9865,1009.5,1845,225
9866,913.5,1788,191.25
9867,903,1797,180
9868,877.385498,1819.894165,179.913574
9869,883.5,1695,236.25
9870,877.5,1689,240
9871,885,1680,228.75
9872,879,1662,225
9873,864,1672.5,240
9874,844.5,1684.5,225
9875,814.976501,1716.610107,166.073593
9876,823.545227,1740.680664,240
9877,1020,1623,210
9878,1039.5,1795.5,285
9879,1275,1821,333.75
9880,1381.5,1674,258.75
9881,1380.066528,1707.640137,260.027222
9882,1395,1722,228.75
9883,1206,1719,198.75
9884,1192.476318,1718.729004,148.916595
9885,1169.132202,1755.964966,125.939133
9886,1167.798462,1753.361694,161.262283
9887,1159.283813,1797.233276,179.958618
9888,1188,1806,198.75
9889,1226.763428,1746.362427,191.302994
9890,1212,1803,322.5
9891,1218,1827,300
9892,1155,1857,292.5
9893,1144.5,1872,255
9894,1147.5,1879.5,232.5
9895,1156.5,1897.5,210
9896,1153.5,1906.5,195
9897,1255.5,1974,135
9898,1255.5,1978.5,135
9899,1264.5,1972.5,127.5
9900,1264.5,1989,105
9901,1263,1999.5,90
9902,1249.5,2007,78.75
9903,1258.5,2016,60
9904,1269,2046,33.75
9905,1270.5,2004,82.5
9906,1314,2005.5,82.5
9907,1347,2026.5,41.25
9908,1362,2008.5,30
9909,1360.5,1992,37.5
9910,1350,1989,30
9911,1363.5,1993.5,45
9912,1368,2001,86.25
9913,1404,2029.5,60
9914,1327.5,1993.5,105
9915,1273.5,1986,135
9916,1291.5,1999.5,135
9917,1318.5,2053.5,30
9918,1252.5,1993.5,97.5
9919,1279.5,1993.5,105
9920,1230,1975.5,135
9921,1284,1959,165
9922,1287,1968,161.25
9923,1323,1930.5,191.25
9924,1312.5,1879.5,153.75
9925,1321.5,1950,135
9926,1371.162109,1924.937256,168.389511
9927,1149,1911,176.25
9928,1140,1917,150
9929,1137,1939.5,135
9930,1132.5,1912.5,150
9931,1107,1909.5,172.5
9932,1161,1899,210
9933,1224,1900.5,210
9934,1180.5,1900.5,210
9935,1135.5,1870.5,251.25
9936,1164,1836,300
9937,1150.5,1818,315
9938,1150.5,1842,326.25
9939,1153.5,1806,390
9940,1074,1939.5,135
9941,1065,1965,105
9942,1380,1513.5,285
9943,1345.5,1473,270
9944,1342.5,1470,273.75
9945,1690.5,1623,393.75
9946,1692,1629,393.75
9947,1602,1660.5,405
9948,1764,1716,307.5
9949,1773,1726.5,266.25
9950,1773,1756.5,277.5
9951,1759.5,1767,273.75
9952,1723.5,1789.5,255
9953,1677,1804.5,258.75
9954,1666.5,1804.5,251.25
9955,1674.963257,1863.187988,205.114456
9956,1656.227661,1810.032227,197.42952
9957,1768.5,1774.5,273.75
9958,1796.780151,1769.098633,300
9959,1764.22644,1796.706787,300
9960,1662,1762.5,303.75
9961,1650,1782,322.5
9962,1647,1801.5,300
9963,1662,1794,330
9964,1701,1540.5,311.25
9965,1785,1558.5,341.25
9966,1723.5,1477.5,285
9967,1668,1453.5,285
9968,1653,1468.5,262.5
9969,1710.888184,1451.788208,214.042252
9970,1668.278564,1506.817993,269.874512
9971,1740.675781,1515.086426,258.424133
9972,1617,1477.5,270
9973,1612.5,1465.5,281.25
9974,1641.901978,1448.707275,284.983154
9975,1611,1480.5,273.75
9976,1602,1500,277.5
9977,1549.5,1545,296.25
9978,1665,1446,300
9979,1657.5,1534.5,322.5
9980,1669.5,1542,318.75
9981,1974,1696.5,225
9982,2034,1606.5,255
9983,2047.5,1627.5,228.75
9984,2026.966919,1684.123169,118.281654
9985,2089.269531,1662.247314,135.106506
9986,2116.5,1632,123.75
9987,2154,1665,93.75
9988,2050.916504,1572.900146,266.022522
9989,2076,1573.5,243.75
9990,2163,1570.5,180
9991,2175,1515,206.25
9992,2181,1500,217.5
9993,2187,1492.5,217.5
9994,2208.799805,1517.241943,134.862076
9995,2145,1489.5,71.25
9996,2160,1494,30
9997,2145,1405.5,225
9998,2144.606689,1412.444946,236.371231
9999,2080.5,1357.5,270
10000,2079,1342.5,266.25
10001,1974.047119,1385.585205,240
10002,1945.5,1360.5,213.75
10003,1944,1366.5,165
10004,2082,1354.5,281.25
10005,2079,1332,285
10006,2022,1408.5,311.25
10007,1921.5,1359,303.75
10008,1958.929321,1349.562378,308.813568
10009,2007,1432.5,285
10010,2106,1473,285
10011,1956,955.5,341.25
10012,2034,859.5,405
10013,2058.162354,826.625732,419.669861
10014,2085,912,405
10015,1732.801758,1028.47229,300
10016,1733.167725,1072.285156,300.039642
10017,1792.5,1083,315
10018,1789.5,915,318.75
10019,1756.5,928.5,322.5
10020,1731,928.5,311.25
10021,1701,942,318.75
10022,1731.095093,952.292786,344.814514
10023,1530,778.5,360
10024,1528.5,723,356.25
10025,1663.5,984,480
10026,1635,1039.5,480
10027,1647,1018.5,480
10028,1672.5,1056,480
10029,1827,1234.5,255
10030,1683,1296,228.75
10031,1666.5,1083,262.5
10032,1613.431763,1111.497437,225.151062
10033,1519.5,1230,285
10034,1488,1218,277.5
10035,1487.981445,1233.626953,299.706879
10036,1516.5,1243.5,288.75
10037,1547.616333,1244.953857,299.987213
10038,1783.5,1590,277.5
10039,1693.5,1693.5,213.75
10040,1636.5,1746,168.75
10041,1628.479736,1763.328857,184.212952
10042,1353.314575,1441.625732,232.884048
10043,1396.5,1275,206.25
10044,1368,1273.5,210
10045,1773,700.5,412.5
10046,1797.801147,680.556091,448.629913
10047,1930.5,708,431.25
10048,2034,1027.5,30
10049,1962,1212,183.75
10050,2025.896362,1213.60022,179.484207
10051,2040,1204.5,150
10052,1744.5,1506,195
10053,1747.5,1510.5,195
10054,1927.485962,1702.790527,230.000122
10055,1915.5,1735.5,225
10056,2175,937.5,225
10057,2175,930,210
10058,2188.5,948,240
10059,1665,529.5,333.75
10060,1537.5,558,360
10061,1445.415894,595.74823,389.681549
10062,1413,504,480
10063,1474.5,585,330
10064,1464,582,345
10065,1411.5,496.5,330
10066,1417.5,490.5,326.25
10067,1150.5,565.5,435
10068,1033.5,574.5,420
10069,997.5,573,405
10070,1006.5,583.5,378.75
10071,1008,582,371.25
10072,996,604.5,363.75
10073,990,613.5,363.75
10074,1006.5,598.5,390
10075,1047,564,371.25
10076,1084.5,577.5,348.75
10077,1357.5,634.5,315
10078,1360.5,624,311.25
10079,1353,610.5,281.25
10080,1387.5,594,247.5
10081,1368,607.5,213.75
10082,1348.5,609,247.5
10083,1353,595.5,300
10084,1353,568.5,281.25
10085,1392,543,210
10086,1411.5,499.5,202.5
10087,1419,511.5,247.5
10088,1425.741333,496.851624,276.994995
10089,1354.5,561,300
10090,1276.5,580.5,315
10091,1039.970215,375.167145,390
10092,1062,333,390
10093,1113,247.5,390
10094,1098.564453,363.834137,404.998932
10095,1177.5,369,405
10096,1525.5,363,345
10097,1585.5,385.5,367.5
10098,1471.5,615,255
10099,1461.226685,584.809326,284.910675
10100,1487.496216,578.334106,175.358994
10101,1486.5,538.5,202.5
10102,1459.5,552,183.75
10103,1671.976074,1394.294434,56.635254
10104,1835.465332,1380.818359,99.32547
10105,1873.5,1341,86.25
10106,1887,1348.5,30
10107,1882.5,1335,97.5
10108,1934.226074,1388.796021,105
10109,2038.212158,972.049133,194.975632
10110,2127,991.5,142.5
10111,2277,871.5,165
10112,2083.5,774,165
10113,2061,781.5,180
10114,2064,786,176.25
10115,2052,610.5,168.75
10116,2029.5,622.5,150
10117,2038.5,615,112.5
10118,2031,604.5,86.25
10119,2034,583.5,60
10120,2031,585,52.5
10121,2017.5,550.5,30
10122,2014.5,586.5,30
10123,2019,612,90
10124,2037,622.5,105
10125,2043.506836,571.342407,193.852905
10126,2105.06958,638.050598,200.224915
10127,2196,637.5,180
10128,2257.5,532.5,30
10129,2265,525,30
10130,2283,564,30
10131,2088,445.5,56.25
10132,1720.5,636,150
10133,1294.5,855,296.25
10134,1296,817.5,303.75
10135,916.5,721.5,480
10136,849,771,480
10137,709.5,798,480
10138,609,834,450
10139,508.5,870,480
10140,547.502625,1054.461426,390.154907
10141,463.5,1021.5,416.25
10142,807.805115,1058.430298,449.524536
10143,858,1065,435
10144,855,1062,412.5
10145,763.5,907.5,480
10146,930,963,476.25
10147,901.5,930,480
10148,483,1063.5,446.25
10149,449.672791,1060.96582,420.962555
10150,393.164948,1079.638184,433.005798
10151,478.5,1060.5,461.25
10152,478.5,1057.5,468.75
10153,427.5,1084.5,480
10154,468.676514,1118.193604,453.055084
10155,481.5,1179,480
10156,524.833191,1012.736633,464.999939
10157,583.5,1066.5,480
10158,271.5,1053,468.75
10159,243,1074,480
10160,265.5,1068,480
10161,279,1072.5,480
10162,249,1200,468.75
10163,244.5,1209,442.5
10164,235.5,1249.5,427.5
10165,223.5,1113,431.25
10166,217.5,1104,435
10167,262.5,1227,476.25
10168,234.085358,1282.669434,470.99588
10169,268.5,1323,465
10170,279,1293,480
10171,325.5,1210.5,446.25
10172,267,1275,480
